retailer_id,territory_id,state,district,tehsil,sales_demand_score,stock_alert_score,last_visit_gap_score,product_relevance_score,grower_engagement_score,visit_priority_score,priority_level,recommended_product,recommended_action,explanation
RTL_03294,TER_0415,Karnataka,Kalaburagi,Kalaburagi_T115,4.881450488145049,97.14673913043478,100.0,11.986301369863012,63.09523809523808,53.85858894405547,High,Score 250 EC,Visit retailer urgently and discuss restocking of Score 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_03487,TER_0438,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T140,29.288702928870293,71.73913043478261,100.0,42.80821917808219,7.142857142857142,53.85691207835479,High,Tilt 250 EC,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_01480,TER_0186,Madhya Pradesh,Ujjain,Ujjain_T070,18.270571827057182,95.1086956521739,100.0,29.45205479452055,1.7857142857142856,53.854725108910145,High,Kavach 75 WP,Visit retailer urgently and discuss restocking of Kavach 75 WP.,Current retailer stock is low | This area has not been visited recently
RTL_02333,TER_0295,Gujarat,Mehsana,Mehsana_T075,25.24407252440725,88.8586956521739,100.0,24.65753424657534,3.571428571428571,53.84366866449481,High,Tilt 250 EC,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_01288,TER_0163,Gujarat,Mehsana,Mehsana_T042,16.875871687587168,91.16847826086956,100.0,38.35616438356164,1.7857142857142856,53.786877157599214,High,Alto 5 SC,Visit retailer urgently and discuss restocking of Alto 5 SC.,Current retailer stock is low | This area has not been visited recently
RTL_00088,TER_0012,Gujarat,Ahmedabad,Ahmedabad_T010,9.902370990237099,89.67391304347827,100.0,22.602739726027394,50.0,53.77960051684481,High,Tilt 250 EC,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00638,TER_0081,Maharashtra,Akola,Akola_T030,20.920502092050206,86.27717391304348,100.0,39.38356164383562,0.0,53.75297835245128,High,Cruiser 350 FS,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_03423,TER_0430,Bihar,Patna,Patna_T134,30.404463040446306,72.82608695652175,100.0,40.41095890410959,3.571428571428571,53.74664734402362,High,Tilt 250 EC,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00866,TER_0109,Rajasthan,Sikar,Sikar_T034,27.754532775453278,98.3695652173913,83.01886792452831,27.73972602739726,0.0,53.68348362599906,High,Movondo,Visit retailer urgently and discuss restocking of Movondo.,Current retailer stock is low | This area has not been visited recently
RTL_03312,TER_0417,Madhya Pradesh,Ujjain,Ujjain_T129,3.626220362622036,90.625,100.0,5.47945205479452,91.07142857142857,53.673176774148644,High,Kavach 75 WP,Visit retailer urgently and discuss restocking of Kavach 75 WP.,Current retailer stock is low | This area has not been visited recently | Nearby grower engagement is high
RTL_01612,TER_0202,Rajasthan,Bharatpur,Bharatpur_T076,27.19665271966527,83.42391304347827,73.58490566037736,61.3013698630137,7.142857142857142,53.64144640258239,High,Vibrance Integral,Visit retailer urgently and discuss restocking of Vibrance Integral.,Current retailer stock is low | This area has not been visited recently
RTL_00206,TER_0027,Haryana,Karnal,Karnal_T004,23.430962343096233,80.29891304347827,100.0,41.0958904109589,3.571428571428571,53.62554338258513,High,Actara 25 WG,Visit retailer urgently and discuss restocking of Actara 25 WG.,Current retailer stock is low | This area has not been visited recently
RTL_03842,TER_0481,Karnataka,Kalaburagi,Kalaburagi_T141,18.549511854951188,93.47826086956522,100.0,29.794520547945208,1.7857142857142856,53.58216828463987,High,Tilt 250 EC,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02693,TER_0341,Madhya Pradesh,Sehore,Sehore_T091,40.1673640167364,72.96195652173913,66.0377358490566,65.75342465753424,1.7857142857142856,53.539830632468586,High,Vibrance Integral,Visit retailer urgently and discuss restocking of Vibrance Integral.,Current retailer stock is low
RTL_01336,TER_0169,Rajasthan,Bharatpur,Bharatpur_T064,4.741980474198047,98.2336956521739,100.0,8.21917808219178,63.09523809523808,53.52341857715547,High,Kavach 75 WP,Visit retailer urgently and discuss restocking of Kavach 75 WP.,Current retailer stock is low | This area has not been visited recently
RTL_02061,TER_0260,Karnataka,Vijayapura,Vijayapura_T074,27.33612273361227,65.89673913043478,100.0,54.109589041095894,7.142857142857142,53.50574567314248,High,Amistar 250 SC,Visit retailer urgently and discuss restocking of Amistar 250 SC.,This area has not been visited recently
RTL_02874,TER_0365,Haryana,Hisar,Hisar_T110,8.92608089260809,81.65760869565217,100.0,8.561643835616438,91.07142857142857,53.4836158741808,High,Tilt 250 EC,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently | Nearby grower engagement is high
RTL_03564,TER_0449,Rajasthan,Jaipur,Jaipur_T131,32.07810320781032,79.34782608695653,94.33962264150944,34.24657534246575,0.0,53.465298313753976,High,Topik 15 WP,Visit retailer urgently and discuss restocking of Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
RTL_00639,TER_0082,Haryana,Sirsa,Sirsa_T025,15.899581589958158,98.2336956521739,100.0,27.397260273972602,0.0,53.43788743112681,High,Cruiser 350 FS,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_01598,TER_0201,Uttar Pradesh,Varanasi,Varanasi_T071,16.736401673640167,88.58695652173913,100.0,36.986301369863014,7.142857142857142,53.429890552292,High,Tilt 250 EC,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00865,TER_0108,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T046,22.733612273361228,81.65760869565217,100.0,39.726027397260275,1.7857142857142856,53.371961394081886,High,Vibrance Integral,Visit retailer urgently and discuss restocking of Vibrance Integral.,Current retailer stock is low | This area has not been visited recently
RTL_00649,TER_0083,Maharashtra,Amravati,Amravati_T024,15.481171548117153,93.34239130434783,100.0,33.56164383561644,3.571428571428571,53.37133872300742,High,Vertimec 1.8 EC,Visit retailer urgently and discuss restocking of Vertimec 1.8 EC.,Current retailer stock is low | This area has not been visited recently
RTL_00529,TER_0068,Haryana,Hisar,Hisar_T026,16.317991631799163,94.02173913043478,100.0,31.84931506849315,1.7857142857142856,53.35680096099385,High,Movondo,Visit retailer urgently and discuss restocking of Movondo.,Current retailer stock is low | This area has not been visited recently
RTL_00600,TER_0076,Rajasthan,Sikar,Sikar_T023,4.184100418410042,88.31521739130434,100.0,5.47945205479452,91.07142857142857,53.26309513871114,High,Tilt 250 EC,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently | Nearby grower engagement is high
RTL_02477,TER_0314,Maharashtra,Amravati,Amravati_T092,22.17573221757322,76.22282608695653,100.0,47.94520547945205,3.571428571428571,53.25734986607176,High,Cruiser 350 FS,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_01747,TER_0220,Punjab,Bathinda,Bathinda_T076,17.154811715481173,87.09239130434783,100.0,39.726027397260275,3.571428571428571,53.2355883074632,High,Movondo,Visit retailer urgently and discuss restocking of Movondo.,Current retailer stock is low | This area has not been visited recently
RTL_01416,TER_0178,Uttar Pradesh,Agra,Agra_T059,2.6499302649930265,91.16847826086956,100.0,3.4246575342465753,91.07142857142857,53.207940131995144,High,Movondo,Visit retailer urgently and discuss restocking of Movondo.,Current retailer stock is low | This area has not been visited recently | Nearby grower engagement is high
RTL_01877,TER_0237,Uttar Pradesh,Lucknow,Lucknow_T087,22.594142259414227,83.28804347826087,100.0,34.93150684931507,3.571428571428571,53.1971224319296,High,Cruiser 350 FS,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_02224,TER_0281,Maharashtra,Amravati,Amravati_T089,14.086471408647142,93.88586956521739,100.0,33.9041095890411,3.571428571428571,53.14016810939751,High,Kavach 75 WP,Visit retailer urgently and discuss restocking of Kavach 75 WP.,Current retailer stock is low | This area has not been visited recently
RTL_02379,TER_0301,Rajasthan,Bharatpur,Bharatpur_T107,22.03626220362622,58.016304347826086,100.0,45.54794520547945,51.78571428571429,53.12571795743773,High,Axial 50 EC,Visit retailer urgently and discuss restocking of Axial 50 EC.,This area has not been visited recently
RTL_01223,TER_0153,Madhya Pradesh,Ujjain,Ujjain_T058,15.899581589958158,93.75,100.0,29.10958904109589,5.357142857142857,53.10952711886612,High,Amistar 250 SC,Visit retailer urgently and discuss restocking of Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_02684,TER_0339,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T113,44.21199442119944,57.47282608695652,100.0,35.273972602739725,1.7857142857142856,53.101472167081354,High,Amistar 250 SC,Visit retailer urgently and discuss restocking of Amistar 250 SC.,This area has not been visited recently
RTL_01381,TER_0174,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T062,21.199442119944212,82.20108695652173,100.0,40.06849315068493,1.7857142857142856,53.09894977628787,High,Score 250 EC,Visit retailer urgently and discuss restocking of Score 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_01621,TER_0204,Uttar Pradesh,Lucknow,Lucknow_T075,27.754532775453278,77.71739130434783,100.0,34.24657534246575,1.7857142857142856,53.07126538866423,High,Movondo,Visit retailer urgently and discuss restocking of Movondo.,Current retailer stock is low | This area has not been visited recently
RTL_03656,TER_0460,Gujarat,Mehsana,Mehsana_T134,29.428172942817294,97.55434782608695,50.943396226415096,61.986301369863014,3.571428571428571,53.06080614727225,High,Kavach 75 WP,Visit retailer urgently and discuss restocking of Kavach 75 WP.,Current retailer stock is low
RTL_02317,TER_0293,Karnataka,Vijayapura,Vijayapura_T081,20.641562064156208,90.89673913043478,100.0,25.0,3.571428571428571,53.02379625899841,High,Movondo,Visit retailer urgently and discuss restocking of Movondo.,Current retailer stock is low | This area has not been visited recently
RTL_02940,TER_0373,Rajasthan,Sikar,Sikar_T112,12.831241283124129,96.19565217391305,100.0,24.315068493150687,14.285714285714285,52.974117130959534,High,Kavach 75 WP,Visit retailer urgently and discuss restocking of Kavach 75 WP.,Current retailer stock is low | This area has not been visited recently
RTL_02445,TER_0309,Gujarat,Ahmedabad,Ahmedabad_T092,24.267782426778243,87.77173913043478,79.24528301886792,50.0,3.571428571428571,52.929468971558606,High,Score 250 EC,Visit retailer urgently and discuss restocking of Score 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02957,TER_0374,Madhya Pradesh,Sehore,Sehore_T110,20.2231520223152,79.4836956521739,100.0,17.465753424657535,42.857142857142854,52.84344681915095,High,Score 250 EC,Visit retailer urgently and discuss restocking of Score 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_01711,TER_0216,Punjab,Ludhiana,Ludhiana_T053,19.525801952580196,83.96739130434783,100.0,38.013698630136986,1.7857142857142856,52.73021463495299,High,Tilt 250 EC,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_01528,TER_0192,Haryana,Karnal,Karnal_T059,10.599721059972106,81.11413043478261,88.67924528301887,14.726027397260275,92.85714285714286,52.688916378594385,High,Alto 5 SC,Visit retailer urgently and discuss restocking of Alto 5 SC.,Current retailer stock is low | This area has not been visited recently | Nearby grower engagement is high
RTL_00203,TER_0027,Haryana,Karnal,Karnal_T005,22.315202231520225,77.85326086956522,100.0,41.0958904109589,3.571428571428571,52.67940230563406,High,Movondo,Visit retailer urgently and discuss restocking of Movondo.,Current retailer stock is low | This area has not been visited recently
RTL_02629,TER_0333,Uttar Pradesh,Varanasi,Varanasi_T116,19.525801952580196,82.20108695652173,100.0,39.38356164383562,3.571428571428571,52.67268942862269,High,Topik 15 WP,Visit retailer urgently and discuss restocking of Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
RTL_03190,TER_0404,Rajasthan,Bikaner,Bikaner_T123,20.920502092050206,77.85326086956522,100.0,43.83561643835616,3.571428571428571,52.67195116790264,High,Cruiser 350 FS,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_01397,TER_0176,Madhya Pradesh,Sehore,Sehore_T057,24.267782426778243,68.75,100.0,51.02739726027398,5.357142857142857,52.65765860278886,High,Cruiser 350 FS,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,This area has not been visited recently
RTL_03174,TER_0401,Maharashtra,Jalgaon,Jalgaon_T123,22.315202231520225,84.375,96.22641509433963,35.95890410958904,1.7857142857142856,52.60600073333378,High,Axial 50 EC,Visit retailer urgently and discuss restocking of Axial 50 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02719,TER_0344,West Bengal,Bardhaman,Bardhaman_T101,27.19665271966527,75.40760869565217,83.01886792452831,55.821917808219176,5.357142857142857,52.523673531665445,High,Amistar 250 SC,Visit retailer urgently and discuss restocking of Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_01453,TER_0182,Maharashtra,Amravati,Amravati_T055,15.899581589958158,91.03260869565217,100.0,33.21917808219178,0.0,52.510903363229254,High,Topik 15 WP,Visit retailer urgently and discuss restocking of Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
RTL_01695,TER_0213,Maharashtra,Akola,Akola_T075,39.05160390516039,92.1195652173913,47.16981132075472,54.109589041095894,1.7857142857142856,52.474344524782694,High,Tilt 250 EC,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low
RTL_01502,TER_0189,Gujarat,Rajkot,Rajkot_T048,33.751743375174335,70.65217391304347,73.58490566037736,64.72602739726028,1.7857142857142856,52.393023161049115,High,Topik 15 WP,Visit retailer urgently and discuss restocking of Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
